id,age,sex,edu,polviews_10,issue,type,opinion,mf,value
240,53,Female,7,0,wrldgovt,against,1,Purity,0
275,40,Female,7,10,wrldgovt,against,1,Purity,0
246,45,Male,10,3,amownway,against,1,Purity,0
119,31,Male,5,0,amownway,against,1,Purity,0
75,64,Female,7,5,amownway,against,1,Purity,0
119,31,Male,5,0,forland,against,1,Purity,0
12,39,Male,10,6,forland,against,1,Purity,0
85,54,Male,7,5,amtv,against,1,Purity,1
104,44,Male,7,10,amtv,against,1,Purity,0
130,62,Female,7,9,mincult,against,1,Purity,0
186,17,Male,2,8,mincult,against,1,Purity,0
6,37,Female,7,5,abany,against,1,Purity,1
166,29,Male,8,6,absingle,against,1,Purity,1
273,71,Male,3,10,absingle,against,1,Purity,1
167,49,Female,3,10,abpoor,against,1,Purity,1
87,40,Male,7,8,abpoor,against,1,Purity,1
125,32,Male,7,9,abdefect,against,1,Purity,1
29,31,Male,10,4,abdefect,against,1,Purity,1
65,71,Male,7,8,abdefect,against,1,Purity,1
50,29,Male,7,8,abrape,against,1,Purity,1
13,32,Male,7,0,cappun,against,1,Purity,1
153,44,Male,1,7,grass,against,1,Purity,1
262,50,Female,4,3,grass,against,1,Purity,1
232,68,Male,7,9,grass,against,1,Purity,1
95,49,Female,4,0,grass,against,1,Purity,1
282,22,Female,4,5,spkmil,against,1,Purity,1
136,43,Male,7,0,spkmil,against,1,Purity,1
41,20,NA,10,0,libmil,against,1,Purity,1
108,41,Female,7,2,fehome,against,1,Purity,1
57,48,Female,5,5,fehome,against,1,Purity,1
252,21,Male,4,4,obeylaw,against,1,Purity,1
55,41,NA,7,4,obeylaw,against,1,Purity,1
100,26,Male,4,3,obeylaw,against,1,Purity,1
282,22,Female,4,5,abdefctw,against,1,Purity,1
130,62,Female,7,9,abdefctw,against,1,Purity,1
210,29,Female,4,10,abdefctw,against,1,Purity,1
252,21,Male,4,4,ifwrong,against,1,Purity,1
267,40,Female,7,9,ifwrong,against,1,Purity,1
134,30,Female,8,2,ifwrong,against,1,Purity,1
85,54,Male,7,5,wrldgovt,against,1,Purity,1
243,34,Male,6,4,amownway,against,1,Purity,1
235,56,Male,7,5,amownway,against,1,Purity,1
77,39,Female,7,5,amownway,against,1,Purity,1
159,59,Male,7,4,abany,against,1,Purity,1
280,60,Female,0,1,absingle,against,1,Purity,1
50,29,Male,7,8,absingle,against,1,Purity,1
158,41,Male,5,7,absingle,against,1,Purity,1
77,39,Female,7,5,absingle,against,1,Purity,1
173,33,Female,7,0,absingle,against,1,Purity,1
146,47,Female,3,2,abpoor,against,1,Purity,1
117,45,Male,10,8,abpoor,against,1,Purity,1
240,53,Female,7,0,abpoor,against,1,Purity,1
273,71,Male,3,10,abrape,against,1,Purity,1
26,27,Male,7,0,cappun,against,1,Purity,1
50,29,Male,7,8,suicide1,against,1,Purity,1
271,54,Female,7,0,homosex,against,1,Purity,1
130,62,Female,7,9,grass,against,1,Purity,1
206,31,Female,8,5,fehome,against,1,Purity,1
210,29,Female,4,10,obeylaw,against,1,Purity,1
41,20,NA,10,0,marlegit,against,1,Purity,1
74,45,Female,4,8,abdefctw,against,1,Purity,1
149,39,Male,10,5,abpoorw,against,1,Purity,1
260,20,Female,4,0,ifwrong,against,1,Purity,1
92,43,Male,8,2,ifwrong,against,1,Purity,1
228,65,Female,3,0,ifwrong,against,1,Purity,1
149,39,Male,10,5,ifwrong,against,1,Purity,1
173,33,Female,7,0,ifwrong,against,1,Purity,1
113,35,Male,7,2,ifwrong,against,1,Purity,1
159,59,Male,7,4,wrldgovt,against,1,Purity,1
189,59,Female,8,4,amownway,against,1,Purity,1
102,57,Female,7,7,abany,against,1,Purity,1
264,43,Female,3,10,abany,against,1,Purity,1
39,50,Female,9,7,abany,against,1,Purity,1
226,42,Male,7,10,abany,against,1,Purity,1
102,57,Female,7,7,abpoor,against,1,Purity,1
186,17,Male,2,8,abpoor,against,1,Purity,1
50,29,Male,7,8,abdefect,against,1,Purity,1
104,44,Male,7,10,abhlth,against,1,Purity,1
228,65,Female,3,0,cappun,against,1,Purity,1
220,68,Male,7,9,cappun,against,1,Purity,1
277,32,Male,7,8,suicide1,against,1,Purity,1
109,29,NA,1,5,suicide1,against,1,Purity,1
275,40,Female,7,10,suicide1,against,1,Purity,1
273,71,Male,3,10,suicide1,against,1,Purity,1
32,59,Female,10,0,homosex,against,1,Purity,1
15,58,Male,8,0,homosex,against,1,Purity,1
167,49,Female,3,10,grass,against,1,Purity,1
276,23,Female,4,4,premarsx,against,1,Purity,1
52,44,Female,7,5,abdefctw,against,1,Purity,1
3,39,Male,3,10,abpoor,against,1,Purity,0
103,30,Male,5,7,suicide1,against,1,Purity,0
54,47,Male,9,5,xmarsex,against,1,Purity,0
80,42,Male,5,5,xmarsex,against,1,Purity,0
274,35,NA,8,5,homosex,against,1,Purity,0
177,25,Male,7,3,homosex,against,1,Purity,0
238,55,Female,7,10,homosex,against,1,Purity,0
234,36,Male,10,4,homosex,against,1,Purity,0
61,43,Female,7,10,homosex,against,1,Purity,0
18,28,Female,7,4,homosex,against,1,Purity,0
185,53,Female,8,5,homosex,against,1,Purity,0
5,41,Male,7,4,homosex,against,1,Purity,0
288,42,Male,7,9,homosex,against,1,Purity,0
261,40,Male,5,2,homosex,against,1,Purity,0
80,42,Male,5,5,homosex,against,1,Purity,0
284,19,Female,4,3,homosex,against,1,Purity,0
3,39,Male,3,10,homosex,against,1,Purity,0
236,50,Male,6,4,spkmil,against,1,Purity,0
116,53,Female,9,2,spkmil,against,1,Purity,0
119,31,Male,5,0,spkmil,against,1,Purity,0
284,19,Female,4,3,spkmil,against,1,Purity,0
62,48,Male,7,5,libmil,against,1,Purity,0
72,52,Female,9,6,libmil,against,1,Purity,0
175,48,Male,8,4,libmil,against,1,Purity,0
292,58,Male,9,5,libmil,against,1,Purity,0
16,47,Male,3,9,libmil,against,1,Purity,0
159,59,Male,7,4,libmil,against,1,Purity,0
28,50,Female,4,5,libmil,against,1,Purity,0
152,72,Female,3,4,libmil,against,1,Purity,0
45,35,Female,3,10,libmil,against,1,Purity,0
270,51,Male,7,6,libmil,against,1,Purity,0
90,28,Male,3,5,libmil,against,1,Purity,0
158,41,Male,5,7,libmil,against,1,Purity,0
209,60,Female,7,3,libmil,against,1,Purity,0
186,17,Male,2,8,libmil,against,1,Purity,0
98,48,Female,7,1,libmil,against,1,Purity,0
80,42,Male,5,5,libmil,against,1,Purity,0
284,19,Female,4,3,libmil,against,1,Purity,0
86,47,Male,7,3,premarsx,against,1,Purity,0
252,21,Male,4,4,premarsx,against,1,Purity,0
68,32,Female,8,1,premarsx,against,1,Purity,0
164,38,NA,7,4,premarsx,against,1,Purity,0
102,57,Female,7,7,premarsx,against,1,Purity,0
138,41,Male,7,0,premarsx,against,1,Purity,0
22,23,Male,7,5,premarsx,against,1,Purity,0
283,55,Female,8,0,premarsx,against,1,Purity,0
179,28,Male,7,2,premarsx,against,1,Purity,0
210,29,Female,4,10,premarsx,against,1,Purity,0
221,57,Female,7,8,premarsx,against,1,Purity,0
117,45,Male,10,8,premarsx,against,1,Purity,0
254,20,NA,3,9,premarsx,against,1,Purity,0
116,53,Female,9,2,premarsx,against,1,Purity,0
216,34,Male,10,0,premarsx,against,1,Purity,0
196,61,Female,7,7,premarsx,against,1,Purity,0
193,41,Male,10,5,premarsx,against,1,Purity,0
280,60,Female,0,1,fehome,against,1,Purity,0
276,23,Female,4,4,fehome,against,1,Purity,0
64,49,Male,7,2,fehome,against,1,Purity,0
208,58,Female,7,5,fehome,against,1,Purity,0
121,69,Female,7,10,fehome,against,1,Purity,0
172,28,Female,3,0,fehome,against,1,Purity,0
270,51,Male,7,6,fehome,against,1,Purity,0
7,45,Male,9,2,fehome,against,1,Purity,0
290,35,Male,7,3,fehome,against,1,Purity,0
204,25,Male,4,5,fehome,against,1,Purity,0
288,42,Male,7,9,fehome,against,1,Purity,0
196,61,Female,7,7,fehome,against,1,Purity,0
48,36,Male,7,7,fehome,against,1,Purity,0
245,49,Female,7,5,obeylaw,against,1,Purity,0
101,60,Male,4,8,obeylaw,against,1,Purity,0
147,39,Male,7,0,obeylaw,against,1,Purity,0
219,39,Female,7,3,marlegit,against,1,Purity,0
86,47,Male,7,3,marlegit,against,1,Purity,0
170,42,Female,7,1,marlegit,against,1,Purity,0
92,43,Male,8,2,marlegit,against,1,Purity,0
102,57,Female,7,7,marlegit,against,1,Purity,0
234,36,Male,10,4,marlegit,against,1,Purity,0
263,26,Female,3,5,marlegit,against,1,Purity,0
66,39,Female,10,5,marlegit,against,1,Purity,0
245,49,Female,7,5,marlegit,against,1,Purity,0
15,58,Male,8,0,marlegit,against,1,Purity,0
75,64,Female,7,5,marlegit,against,1,Purity,0
112,35,Female,7,0,marlegit,against,1,Purity,0
250,35,Male,9,2,twoincs1,against,1,Purity,0
170,42,Female,7,1,abdefctw,against,1,Purity,0
178,31,Female,4,0,abdefctw,against,1,Purity,0
150,44,Female,8,7,abdefctw,against,1,Purity,0
233,43,Male,7,0,abdefctw,against,1,Purity,0
17,39,Male,7,3,abpoorw,against,1,Purity,0
282,22,Female,4,5,abpoorw,against,1,Purity,0
227,35,Female,4,0,abpoorw,against,1,Purity,0
179,28,Male,7,2,abpoorw,against,1,Purity,0
30,18,Female,3,5,abpoorw,against,1,Purity,0
279,52,Female,10,3,abpoorw,against,1,Purity,0
76,56,Female,7,7,abpoorw,against,1,Purity,0
114,41,Male,3,3,ifwrong,against,1,Purity,0
257,41,Female,8,3,ifwrong,against,1,Purity,0
164,38,NA,7,4,ifwrong,against,1,Purity,0
94,42,Male,4,0,ifwrong,against,1,Purity,0
259,40,Male,7,2,ifwrong,against,1,Purity,0
76,56,Female,7,7,ifwrong,against,1,Purity,0
190,69,Female,7,5,ifwrong,against,1,Purity,0
201,26,Male,8,0,amownway,against,1,Purity,0
40,46,Male,7,3,amownway,against,1,Purity,0
252,21,Male,4,4,forland,against,1,Purity,0
6,37,Female,7,5,forland,against,1,Purity,0
15,58,Male,8,0,forland,against,1,Purity,0
219,39,Female,7,3,amtv,against,1,Purity,0
252,21,Male,4,4,amtv,against,1,Purity,0
168,45,Male,8,7,amtv,against,1,Purity,0
20,36,Male,8,2,amtv,against,1,Purity,0
66,39,Female,10,5,amtv,against,1,Purity,0
196,61,Female,7,7,amtv,against,1,Purity,0
193,41,Male,10,5,amtv,against,1,Purity,0
65,71,Male,7,8,amtv,against,1,Purity,0
71,35,Male,3,3,mincult,against,1,Purity,0
218,61,Male,8,1,abany,against,1,Purity,0
284,19,Female,4,3,abany,against,1,Purity,0
1,61,Female,8,0,cappun,against,1,Purity,0
69,57,Male,7,0,xmarsex,against,1,Purity,0
26,27,Male,7,0,xmarsex,against,1,Purity,0
261,40,Male,5,2,xmarsex,against,1,Purity,0
187,60,Female,4,6,homosex,against,1,Purity,0
276,23,Female,4,4,homosex,against,1,Purity,0
242,24,Male,7,3,homosex,against,1,Purity,0
175,48,Male,8,4,homosex,against,1,Purity,0
157,27,Female,8,4,homosex,against,1,Purity,0
182,52,Male,7,3,homosex,against,1,Purity,0
210,29,Female,4,10,homosex,against,1,Purity,0
9,65,Male,4,0,homosex,against,1,Purity,0
90,28,Male,3,5,homosex,against,1,Purity,0
205,44,Male,7,0,homosex,against,1,Purity,0
232,68,Male,7,9,homosex,against,1,Purity,0
254,20,NA,3,9,homosex,against,1,Purity,0
66,39,Female,10,5,homosex,against,1,Purity,0
197,59,Male,8,0,homosex,against,1,Purity,0
146,47,Female,3,2,spkmil,against,1,Purity,0
246,45,Male,10,3,spkmil,against,1,Purity,0
22,23,Male,7,5,spkmil,against,1,Purity,0
259,40,Male,7,2,spkmil,against,1,Purity,0
191,34,Male,7,4,spkmil,against,1,Purity,0
274,35,NA,8,5,libmil,against,1,Purity,0
277,32,Male,7,8,libmil,against,1,Purity,0
132,31,Male,8,5,libmil,against,1,Purity,0
170,42,Female,7,1,libmil,against,1,Purity,0
1,61,Female,8,0,libmil,against,1,Purity,0
243,34,Male,6,4,libmil,against,1,Purity,0
84,40,Female,5,5,libmil,against,1,Purity,0
151,27,Male,3,7,libmil,against,1,Purity,0
42,16,Male,2,3,libmil,against,1,Purity,0
221,57,Female,7,8,libmil,against,1,Purity,0
70,39,Male,8,4,libmil,against,1,Purity,0
128,60,Male,8,7,libmil,against,1,Purity,0
14,29,Female,7,4,libmil,against,1,Purity,0
247,56,Female,8,9,libmil,against,1,Purity,0
108,41,Female,7,2,premarsx,against,1,Purity,0
132,31,Male,8,5,premarsx,against,1,Purity,0
162,22,Female,5,2,premarsx,against,1,Purity,0
120,26,Male,4,0,premarsx,against,1,Purity,0
157,27,Female,8,4,premarsx,against,1,Purity,0
97,57,Female,9,2,premarsx,against,1,Purity,0
263,26,Female,3,5,premarsx,against,1,Purity,0
290,35,Male,7,3,premarsx,against,1,Purity,0
250,35,Male,9,2,premarsx,against,1,Purity,0
2,42,Male,7,3,premarsx,against,1,Purity,0
180,37,Male,9,0,premarsx,against,1,Purity,0
147,39,Male,7,0,premarsx,against,1,Purity,0
123,24,Female,7,2,fehome,against,1,Purity,0
246,45,Male,10,3,fehome,against,1,Purity,0
136,43,Male,7,0,fehome,against,1,Purity,0
292,58,Male,9,5,fehome,against,1,Purity,0
55,41,NA,7,4,fehome,against,1,Purity,0
266,24,NA,9,0,fehome,against,1,Purity,0
93,43,Female,10,2,fehome,against,1,Purity,0
19,22,NA,4,2,fehome,against,1,Purity,0
163,32,Female,7,2,fehome,against,1,Purity,0
249,69,Female,7,0,fehome,against,1,Purity,0
192,25,Male,7,0,fehome,against,1,Purity,0
77,39,Female,7,5,fehome,against,1,Purity,0
221,57,Female,7,8,fehome,against,1,Purity,0
254,20,NA,3,9,fehome,against,1,Purity,0
216,34,Male,10,0,fehome,against,1,Purity,0
261,40,Male,5,2,fehome,against,1,Purity,0
14,29,Female,7,4,fehome,against,1,Purity,0
8,41,Male,7,8,fehome,against,1,Purity,0
242,24,Male,7,3,obeylaw,against,1,Purity,0
6,37,Female,7,5,obeylaw,against,1,Purity,0
21,31,Female,7,3,obeylaw,against,1,Purity,0
59,69,Female,3,4,obeylaw,against,1,Purity,0
166,29,Male,8,6,obeylaw,against,1,Purity,0
96,35,Male,4,10,obeylaw,against,1,Purity,0
256,36,Male,10,0,obeylaw,against,1,Purity,0
48,36,Male,7,7,obeylaw,against,1,Purity,0
51,43,Male,4,0,marlegit,against,1,Purity,0
115,37,Female,7,2,marlegit,against,1,Purity,0
123,24,Female,7,2,marlegit,against,1,Purity,0
227,35,Female,4,0,marlegit,against,1,Purity,0
69,57,Male,7,0,marlegit,against,1,Purity,0
21,31,Female,7,3,marlegit,against,1,Purity,0
152,72,Female,3,4,marlegit,against,1,Purity,0
205,44,Male,7,0,marlegit,against,1,Purity,0
185,53,Female,8,5,marlegit,against,1,Purity,0
290,35,Male,7,3,marlegit,against,1,Purity,0
126,51,Female,5,0,marlegit,against,1,Purity,0
40,46,Male,7,3,marlegit,against,1,Purity,0
128,60,Male,8,7,marlegit,against,1,Purity,0
133,57,Female,9,4,marlegit,against,1,Purity,0
8,41,Male,7,8,marlegit,against,1,Purity,0
71,35,Male,3,3,marlegit,against,1,Purity,0
68,32,Female,8,1,twoincs1,against,1,Purity,0
270,51,Male,7,6,twoincs1,against,1,Purity,0
154,62,Female,3,1,abdefctw,against,1,Purity,0
141,39,Male,7,3,abdefctw,against,1,Purity,0
138,41,Male,7,0,abdefctw,against,1,Purity,0
46,48,Female,3,0,abdefctw,against,1,Purity,0
205,44,Male,7,0,abdefctw,against,1,Purity,0
254,20,NA,3,9,abdefctw,against,1,Purity,0
132,31,Male,8,5,abpoorw,against,1,Purity,0
72,52,Female,9,6,abpoorw,against,1,Purity,0
285,35,Female,4,10,abpoorw,against,1,Purity,0
47,30,Male,7,7,ifwrong,against,1,Purity,0
262,50,Female,4,3,ifwrong,against,1,Purity,0
46,48,Female,3,0,ifwrong,against,1,Purity,0
159,59,Male,7,4,ifwrong,against,1,Purity,0
61,43,Female,7,10,ifwrong,against,1,Purity,0
18,28,Female,7,4,ifwrong,against,1,Purity,0
185,53,Female,8,5,ifwrong,against,1,Purity,0
116,53,Female,9,2,ifwrong,against,1,Purity,0
193,41,Male,10,5,ifwrong,against,1,Purity,0
144,33,Female,3,3,wrldgovt,against,1,Purity,0
22,23,Male,7,5,wrldgovt,against,1,Purity,0
7,45,Male,9,2,wrldgovt,against,1,Purity,0
288,42,Male,7,9,wrldgovt,against,1,Purity,0
276,23,Female,4,4,forland,against,1,Purity,0
63,40,Male,10,1,forland,against,1,Purity,0
257,41,Female,8,3,forland,against,1,Purity,0
236,50,Male,6,4,forland,against,1,Purity,0
235,56,Male,7,5,forland,against,1,Purity,0
168,45,Male,8,7,forland,against,1,Purity,0
20,36,Male,8,2,forland,against,1,Purity,0
116,53,Female,9,2,forland,against,1,Purity,0
293,33,Male,8,4,amtv,against,1,Purity,0
257,41,Female,8,3,amtv,against,1,Purity,0
248,59,Male,9,7,amtv,against,1,Purity,0
6,37,Female,7,5,amtv,against,1,Purity,0
210,29,Female,4,10,amtv,against,1,Purity,0
90,28,Male,3,5,amtv,against,1,Purity,0
158,41,Male,5,7,amtv,against,1,Purity,0
221,57,Female,7,8,amtv,against,1,Purity,0
117,45,Male,10,8,amtv,against,1,Purity,0
203,52,Male,3,10,amtv,against,1,Purity,0
10,62,Female,7,9,amtv,against,1,Purity,0
71,35,Male,3,3,amtv,against,1,Purity,0
274,35,NA,8,5,mincult,against,1,Purity,0
65,71,Male,7,8,mincult,against,1,Purity,0
191,34,Male,7,4,cappun,against,1,Purity,0
286,36,Male,7,3,xmarsex,against,1,Purity,0
209,60,Female,7,3,xmarsex,against,1,Purity,0
13,32,Male,7,0,xmarsex,against,1,Purity,0
79,39,Male,3,3,xmarsex,against,1,Purity,0
231,53,Male,10,5,xmarsex,against,1,Purity,0
146,47,Female,3,2,homosex,against,1,Purity,0
51,43,Male,4,0,homosex,against,1,Purity,0
222,39,Female,9,5,homosex,against,1,Purity,0
121,69,Female,7,10,homosex,against,1,Purity,0
174,45,Male,7,3,homosex,against,1,Purity,0
266,24,NA,9,0,homosex,against,1,Purity,0
13,32,Male,7,0,homosex,against,1,Purity,0
155,45,Male,7,8,homosex,against,1,Purity,0
169,24,Male,4,3,homosex,against,1,Purity,0
211,60,Female,10,5,homosex,against,1,Purity,0
208,58,Female,7,5,spkmil,against,1,Purity,0
182,52,Male,7,3,spkmil,against,1,Purity,0
47,30,Male,7,7,libmil,against,1,Purity,0
238,55,Female,7,10,libmil,against,1,Purity,0
97,57,Female,9,2,libmil,against,1,Purity,0
5,41,Male,7,4,libmil,against,1,Purity,0
134,30,Female,8,2,libmil,against,1,Purity,0
180,37,Male,9,0,libmil,against,1,Purity,0
261,40,Male,5,2,libmil,against,1,Purity,0
193,41,Male,10,5,libmil,against,1,Purity,0
147,39,Male,7,0,libmil,against,1,Purity,0
71,35,Male,3,3,libmil,against,1,Purity,0
146,47,Female,3,2,premarsx,against,1,Purity,0
217,44,Female,8,0,premarsx,against,1,Purity,0
124,39,Female,5,5,premarsx,against,1,Purity,0
178,31,Female,4,0,premarsx,against,1,Purity,0
246,45,Male,10,3,premarsx,against,1,Purity,0
227,35,Female,4,0,premarsx,against,1,Purity,0
52,44,Female,7,5,premarsx,against,1,Purity,0
118,64,Male,9,3,premarsx,against,1,Purity,0
18,28,Female,7,4,premarsx,against,1,Purity,0
155,45,Male,7,8,premarsx,against,1,Purity,0
226,42,Male,7,10,premarsx,against,1,Purity,0
224,48,Female,7,0,premarsx,against,1,Purity,0
261,40,Male,5,2,premarsx,against,1,Purity,0
187,60,Female,4,6,fehome,against,1,Purity,0
68,32,Female,8,1,fehome,against,1,Purity,0
229,31,Male,7,2,fehome,against,1,Purity,0
37,56,Female,2,8,fehome,against,1,Purity,0
269,31,Male,9,3,fehome,against,1,Purity,0
152,72,Female,3,4,fehome,against,1,Purity,0
109,29,NA,1,5,fehome,against,1,Purity,0
73,30,Male,7,1,fehome,against,1,Purity,0
191,34,Male,7,4,fehome,against,1,Purity,0
128,60,Male,8,7,fehome,against,1,Purity,0
10,62,Female,7,9,fehome,against,1,Purity,0
135,60,Male,4,1,fehome,against,1,Purity,0
19,22,NA,4,2,obeylaw,against,1,Purity,0
169,24,Male,4,3,obeylaw,against,1,Purity,0
17,39,Male,7,3,marlegit,against,1,Purity,0
276,23,Female,4,4,marlegit,against,1,Purity,0
132,31,Male,8,5,marlegit,against,1,Purity,0
262,50,Female,4,3,marlegit,against,1,Purity,0
120,26,Male,4,0,marlegit,against,1,Purity,0
83,38,Female,4,0,marlegit,against,1,Purity,0
111,37,Female,7,5,marlegit,against,1,Purity,0
266,24,NA,9,0,marlegit,against,1,Purity,0
212,51,Female,7,1,marlegit,against,1,Purity,0
18,28,Female,7,4,marlegit,against,1,Purity,0
35,29,Male,8,3,marlegit,against,1,Purity,0
10,62,Female,7,9,marlegit,against,1,Purity,0
3,39,Male,3,10,marlegit,against,1,Purity,0
177,25,Male,7,3,abdefctw,against,1,Purity,0
47,30,Male,7,7,abdefctw,against,1,Purity,0
242,24,Male,7,3,abdefctw,against,1,Purity,0
22,23,Male,7,5,abdefctw,against,1,Purity,0
93,43,Female,10,2,abdefctw,against,1,Purity,0
187,60,Female,4,6,abpoorw,against,1,Purity,0
292,58,Male,9,5,abpoorw,against,1,Purity,0
157,27,Female,8,4,abpoorw,against,1,Purity,0
172,28,Female,3,0,abpoorw,against,1,Purity,0
235,56,Male,7,5,abpoorw,against,1,Purity,0
112,35,Female,7,0,abpoorw,against,1,Purity,0
71,35,Male,3,3,abpoorw,against,1,Purity,0
24,31,Male,9,3,ifwrong,against,1,Purity,0
283,55,Female,8,0,ifwrong,against,1,Purity,0
251,54,Female,7,0,ifwrong,against,1,Purity,0
131,40,Male,3,4,ifwrong,against,1,Purity,0
156,26,Male,7,4,ifwrong,against,1,Purity,0
169,24,Male,4,3,ifwrong,against,1,Purity,0
119,31,Male,5,0,ifwrong,against,1,Purity,0
48,36,Male,7,7,ifwrong,against,1,Purity,0
61,43,Female,7,10,wrldgovt,against,1,Purity,0
221,57,Female,7,8,wrldgovt,against,1,Purity,0
117,45,Male,10,8,wrldgovt,against,1,Purity,0
203,52,Male,3,10,wrldgovt,against,1,Purity,0
103,30,Male,5,7,forland,against,1,Purity,0
114,41,Male,3,3,forland,against,1,Purity,0
242,24,Male,7,3,forland,against,1,Purity,0
136,43,Male,7,0,forland,against,1,Purity,0
159,59,Male,7,4,forland,against,1,Purity,0
21,31,Female,7,3,forland,against,1,Purity,0
135,60,Male,4,1,forland,against,1,Purity,0
208,58,Female,7,5,amtv,against,1,Purity,0
150,44,Female,8,7,amtv,against,1,Purity,0
19,22,NA,4,2,amtv,against,1,Purity,0
213,35,Male,4,5,amtv,against,1,Purity,0
169,24,Male,4,3,amtv,against,1,Purity,0
285,35,Female,4,10,amtv,against,1,Purity,0
10,62,Female,7,9,mincult,against,1,Purity,0
190,69,Female,7,5,mincult,against,1,Purity,0
106,67,Female,7,10,abany,against,1,Purity,0
282,22,Female,4,5,abpoor,against,1,Purity,0
202,38,Male,7,7,abpoor,against,1,Purity,0
220,68,Male,7,9,abpoor,against,1,Purity,0
273,71,Male,3,10,abpoor,against,1,Purity,0
280,60,Female,0,1,abdefect,against,1,Purity,0
210,29,Female,4,10,abhlth,against,1,Purity,0
201,26,Male,8,0,cappun,against,1,Purity,0
242,24,Male,7,3,cappun,against,1,Purity,0
287,70,Female,10,0,cappun,against,1,Purity,0
81,67,Female,8,4,cappun,against,1,Purity,0
48,36,Male,7,7,cappun,against,1,Purity,0
270,51,Male,7,6,suicide1,against,1,Purity,0
254,20,NA,3,9,spkmil,against,1,Purity,0
30,18,Female,3,5,spkmil,against,1,Purity,0
46,48,Female,3,0,fehome,against,1,Purity,0
47,30,Male,7,7,obeylaw,against,1,Purity,0
181,61,Female,7,5,obeylaw,against,1,Purity,0
201,26,Male,8,0,marlegit,against,1,Purity,0
90,28,Male,3,5,abpoorw,against,1,Purity,0
110,22,Male,4,6,ifwrong,against,1,Purity,0
66,39,Female,10,5,ifwrong,against,1,Purity,0
277,32,Male,7,8,amownway,against,1,Purity,0
132,31,Male,8,5,amownway,against,1,Purity,0
107,52,Male,8,0,amownway,against,1,Purity,0
157,27,Female,8,4,amownway,against,1,Purity,0
271,54,Female,7,0,amownway,against,1,Purity,0
46,48,Female,3,0,amownway,against,1,Purity,0
174,45,Male,7,3,amownway,against,1,Purity,0
93,43,Female,10,2,amownway,against,1,Purity,0
249,69,Female,7,0,amownway,against,1,Purity,0
2,42,Male,7,3,amownway,against,1,Purity,0
71,35,Male,3,3,amownway,against,1,Purity,0
218,61,Male,8,1,absingle,against,1,Purity,0
20,36,Male,8,2,abpoor,against,1,Purity,0
115,37,Female,7,2,abdefect,against,1,Purity,0
105,19,NA,4,0,cappun,against,1,Purity,0
44,56,Male,8,2,cappun,against,1,Purity,0
116,53,Female,9,2,cappun,against,1,Purity,0
284,19,Female,4,3,cappun,against,1,Purity,0
11,58,Female,8,0,suicide1,against,1,Purity,0
42,16,Male,2,3,suicide1,against,1,Purity,0
212,51,Female,7,1,suicide1,against,1,Purity,0
43,40,Male,8,7,xmarsex,against,1,Purity,0
211,60,Female,10,5,grass,against,1,Purity,0
281,56,Female,9,9,grass,against,1,Purity,0
201,26,Male,8,0,obeylaw,against,1,Purity,0
192,25,Male,7,0,obeylaw,against,1,Purity,0
27,39,Male,4,4,obeylaw,against,1,Purity,0
27,39,Male,4,4,abdefctw,against,1,Purity,0
240,53,Female,7,0,abdefctw,against,1,Purity,0
216,34,Male,10,0,abdefctw,against,1,Purity,0
112,35,Female,7,0,abdefctw,against,1,Purity,0
218,61,Male,8,1,abpoorw,against,1,Purity,0
146,47,Female,3,2,ifwrong,against,1,Purity,0
106,67,Female,7,10,ifwrong,against,1,Purity,0
216,34,Male,10,0,ifwrong,against,1,Purity,0
53,54,Female,7,0,ifwrong,against,1,Purity,0
231,53,Male,10,5,ifwrong,against,1,Purity,0
23,20,Male,4,2,forland,against,1,Purity,0
232,68,Male,7,9,abany,against,1,Purity,0
5,41,Male,7,4,abany,against,1,Purity,0
125,32,Male,7,9,abany,against,1,Purity,0
65,71,Male,7,8,abany,against,1,Purity,0
153,44,Male,1,7,absingle,against,1,Purity,0
202,38,Male,7,7,absingle,against,1,Purity,0
155,45,Male,7,8,absingle,against,1,Purity,0
149,39,Male,10,5,abpoor,against,1,Purity,0
65,71,Male,7,8,abpoor,against,1,Purity,0
228,65,Female,3,0,abdefect,against,1,Purity,0
257,41,Female,8,3,cappun,against,1,Purity,0
182,52,Male,7,3,cappun,against,1,Purity,0
93,43,Female,10,2,cappun,against,1,Purity,0
19,22,NA,4,2,cappun,against,1,Purity,0
36,52,Male,8,1,cappun,against,1,Purity,0
290,35,Male,7,3,cappun,against,1,Purity,0
53,54,Female,7,0,cappun,against,1,Purity,0
175,48,Male,8,4,suicide1,against,1,Purity,0
265,35,Male,1,0,suicide1,against,1,Purity,0
139,72,Male,9,5,suicide1,against,1,Purity,0
39,50,Female,9,7,grass,against,1,Purity,0
235,56,Male,7,5,grass,against,1,Purity,0
201,26,Male,8,0,spkmil,against,1,Purity,0
264,43,Female,3,10,obeylaw,against,1,Purity,0
240,53,Female,7,0,obeylaw,against,1,Purity,0
132,31,Male,8,5,ifwrong,against,1,Purity,0
144,33,Female,3,3,amownway,against,1,Purity,0
64,49,Male,7,2,amownway,against,1,Purity,0
236,50,Male,6,4,amownway,against,1,Purity,0
44,56,Male,8,2,amownway,against,1,Purity,0
110,22,Male,4,6,absingle,against,1,Purity,0
109,29,NA,1,5,abhlth,against,1,Purity,0
