id,age,sex,edu,polviews_10,issue,type,opinion,mf,value
209,24,Female,6,5,forland,pro,0,Violence,0
107,29,Male,7,6,amtv,pro,0,Violence,0
197,21,Female,7,4,homosex,pro,0,Violence,0
53,37,Female,2,8,libmil,pro,0,Violence,0
127,23,Female,3,6,fehome,pro,0,Violence,0
136,25,Male,3,8,fehome,pro,0,Violence,0
144,55,Female,8,10,fehome,pro,0,Violence,0
170,32,Male,8,8,obeylaw,pro,0,Violence,0
60,21,Female,3,4,obeylaw,pro,0,Violence,0
97,42,Male,7,6,wrldgovt,pro,0,Violence,0
221,51,Female,7,7,amownway,pro,0,Violence,0
156,33,Female,8,3,amtv,pro,0,Violence,0
15,22,Male,3,4,cappun,pro,0,Violence,0
37,26,Male,3,7,cappun,pro,0,Violence,0
144,55,Female,8,10,cappun,pro,0,Violence,0
86,78,Male,8,6,cappun,pro,0,Violence,0
154,28,Male,4,2,cappun,pro,0,Violence,0
144,55,Female,8,10,suicide1,pro,0,Violence,0
34,37,Male,7,8,homosex,pro,0,Violence,0
17,57,Female,7,8,homosex,pro,0,Violence,0
164,33,Male,8,6,homosex,pro,0,Violence,0
131,24,Female,4,7,homosex,pro,0,Violence,0
97,42,Male,7,6,homosex,pro,0,Violence,0
171,20,Male,3,5,homosex,pro,0,Violence,0
60,21,Female,3,4,homosex,pro,0,Violence,0
70,23,Female,4,7,homosex,pro,0,Violence,0
32,21,Male,3,3,homosex,pro,0,Violence,0
70,23,Female,4,7,grass,pro,0,Violence,0
59,35,Female,4,8,spkmil,pro,0,Violence,0
206,26,Male,4,2,libmil,pro,0,Violence,0
210,35,Female,8,7,libmil,pro,0,Violence,0
221,51,Female,7,7,libmil,pro,0,Violence,0
17,57,Female,7,8,premarsx,pro,0,Violence,0
174,23,Female,3,5,premarsx,pro,0,Violence,0
211,28,Male,4,3,premarsx,pro,0,Violence,0
164,33,Male,8,6,premarsx,pro,0,Violence,0
210,35,Female,8,7,premarsx,pro,0,Violence,0
97,42,Male,7,6,premarsx,pro,0,Violence,0
30,24,Female,7,7,premarsx,pro,0,Violence,0
60,21,Female,3,4,premarsx,pro,0,Violence,0
164,33,Male,8,6,fehome,pro,0,Violence,0
25,22,Female,3,4,fehome,pro,0,Violence,0
210,35,Female,8,7,fehome,pro,0,Violence,0
191,27,Female,3,5,fehome,pro,0,Violence,0
94,31,Female,8,5,fehome,pro,0,Violence,0
221,51,Female,7,7,fehome,pro,0,Violence,0
212,19,Male,2,5,fehome,pro,0,Violence,0
60,21,Female,3,4,fehome,pro,0,Violence,0
166,23,Female,4,7,fehome,pro,0,Violence,0
44,26,Female,7,5,fehome,pro,0,Violence,0
191,27,Female,3,5,marlegit,pro,0,Violence,0
221,51,Female,7,7,marlegit,pro,0,Violence,0
167,30,Male,7,3,marlegit,pro,0,Violence,0
81,30,Male,7,3,twoincs1,pro,0,Violence,0
97,42,Male,7,6,abdefctw,pro,0,Violence,0
82,26,Female,4,4,abdefctw,pro,0,Violence,0
172,31,Female,5,7,abdefctw,pro,0,Violence,0
60,21,Female,3,4,abdefctw,pro,0,Violence,0
25,22,Female,3,4,abpoorw,pro,0,Violence,0
59,35,Female,4,8,abpoorw,pro,0,Violence,0
172,31,Female,5,7,abpoorw,pro,0,Violence,0
60,21,Female,3,4,abpoorw,pro,0,Violence,0
179,35,Female,7,9,wrldgovt,pro,0,Violence,0
9,37,Female,7,2,amownway,pro,0,Violence,0
73,32,Female,2,4,amownway,pro,0,Violence,0
206,26,Male,4,2,forland,pro,0,Violence,0
140,53,Female,8,4,forland,pro,0,Violence,0
60,21,Female,3,4,forland,pro,0,Violence,0
184,32,Male,7,2,amtv,pro,0,Violence,0
191,27,Female,3,5,amtv,pro,0,Violence,0
154,28,Male,4,2,amtv,pro,0,Violence,0
136,25,Male,3,8,abdefect,pro,0,Violence,0
125,28,Do not wish to disclose,8,7,xmarsex,pro,0,Violence,0
48,23,Female,3,7,homosex,pro,0,Violence,0
132,26,Female,7,7,marlegit,pro,0,Violence,0
18,24,Female,4,5,abdefctw,pro,0,Violence,0
1,27,Female,7,8,abdefctw,pro,0,Violence,0
59,35,Female,4,8,abdefctw,pro,0,Violence,0
94,31,Female,8,5,abdefctw,pro,0,Violence,0
98,37,Female,8,7,abdefctw,pro,0,Violence,0
101,25,Male,2,7,abpoorw,pro,0,Violence,0
1,27,Female,7,8,abpoorw,pro,0,Violence,0
37,26,Male,3,7,abpoorw,pro,0,Violence,0
64,60,Female,8,5,abpoorw,pro,0,Violence,0
94,31,Female,8,5,abpoorw,pro,0,Violence,0
161,41,Female,7,4,abpoorw,pro,0,Violence,0
197,21,Female,7,4,abpoorw,pro,0,Violence,0
32,21,Male,3,3,abpoorw,pro,0,Violence,0
24,34,Male,7,8,mincult,pro,0,Violence,0
36,23,Female,3,5,cappun,pro,0,Violence,0
53,37,Female,2,8,cappun,pro,0,Violence,0
10,29,Female,8,5,spkmil,pro,0,Violence,0
221,51,Female,7,7,spkmil,pro,0,Violence,0
74,19,Male,3,8,libmil,pro,0,Violence,0
204,25,Female,8,5,premarsx,pro,0,Violence,0
53,37,Female,2,8,premarsx,pro,0,Violence,0
86,78,Male,8,6,premarsx,pro,0,Violence,0
26,19,Male,3,4,marlegit,pro,0,Violence,0
54,30,Female,8,0,marlegit,pro,0,Violence,0
8,27,Female,7,4,marlegit,pro,0,Violence,0
197,21,Female,7,4,marlegit,pro,0,Violence,0
129,36,Male,3,4,forland,pro,0,Violence,0
127,23,Female,3,6,forland,pro,0,Violence,0
204,25,Female,8,5,forland,pro,0,Violence,0
132,26,Female,7,7,forland,pro,0,Violence,0
122,38,Male,7,8,absingle,pro,0,Violence,0
87,21,Female,3,7,abpoor,pro,0,Violence,0
122,38,Male,7,8,abdefect,pro,0,Violence,0
61,20,Male,7,8,cappun,pro,0,Violence,0
17,57,Female,7,8,spkmil,pro,0,Violence,0
31,21,Female,4,7,spkmil,pro,0,Violence,0
212,19,Male,2,5,spkmil,pro,0,Violence,0
121,40,Male,6,6,libmil,pro,0,Violence,0
148,24,Male,4,6,libmil,pro,0,Violence,0
48,23,Female,3,7,premarsx,pro,0,Violence,0
17,57,Female,7,8,fehome,pro,0,Violence,0
29,22,Male,3,4,marlegit,pro,0,Violence,0
180,36,Male,7,2,abdefctw,pro,0,Violence,0
24,34,Male,7,8,forland,pro,0,Violence,0
141,36,Female,8,8,forland,pro,0,Violence,0
17,57,Female,7,8,amtv,pro,0,Violence,0
168,20,Female,7,5,amtv,pro,0,Violence,0
133,23,Female,3,4,amtv,pro,0,Violence,0
86,78,Male,8,6,mincult,pro,0,Violence,0
192,17,Male,2,6,colhomo,pro,0,Violence,0
121,40,Male,6,6,spkmil,pro,0,Violence,0
181,20,Female,3,6,libmil,pro,0,Violence,0
58,25,Male,4,3,premarsx,pro,0,Violence,0
10,29,Female,8,5,marlegit,pro,0,Violence,0
181,20,Female,3,6,marlegit,pro,0,Violence,0
53,37,Female,2,8,twoincs1,pro,0,Violence,0
60,21,Female,3,4,twoincs1,pro,0,Violence,0
29,22,Male,3,4,abdefctw,pro,0,Violence,0
216,24,Female,8,8,ifwrong,pro,0,Violence,0
77,18,Male,3,5,amownway,pro,0,Violence,0
95,22,Female,2,1,amownway,pro,0,Violence,0
191,27,Female,3,5,forland,pro,0,Violence,0
114,37,Female,8,3,forland,pro,0,Violence,0
97,42,Male,7,6,mincult,pro,0,Violence,0
9,37,Female,7,2,libmil,pro,0,Violence,0
24,34,Male,7,8,ifwrong,pro,0,Violence,0
127,23,Female,3,6,ifwrong,pro,0,Violence,0
52,36,Female,8,5,ifwrong,pro,0,Violence,0
132,26,Female,7,7,ifwrong,pro,0,Violence,0
210,35,Female,8,7,forland,pro,0,Violence,0
156,33,Female,8,3,forland,pro,0,Violence,0
154,28,Male,4,2,forland,pro,0,Violence,0
5,18,Male,3,7,forland,pro,0,Violence,0
82,26,Female,4,4,amtv,pro,0,Violence,0
32,21,Male,3,3,amtv,pro,0,Violence,0
114,37,Female,8,3,amtv,pro,0,Violence,0
5,18,Male,3,7,amtv,pro,0,Violence,0
200,28,Female,7,7,mincult,pro,0,Violence,0
221,51,Female,7,7,xmarsex,pro,0,Violence,0
197,21,Female,7,4,spkmil,pro,0,Violence,0
17,57,Female,7,8,libmil,pro,0,Violence,0
164,33,Male,8,6,libmil,pro,0,Violence,0
12,20,Female,3,5,libmil,pro,0,Violence,0
87,21,Female,3,7,libmil,pro,0,Violence,0
88,31,Female,3,6,fehome,pro,0,Violence,0
217,23,Female,4,3,fehome,pro,0,Violence,0
148,24,Male,4,6,fehome,pro,0,Violence,0
78,30,Male,8,3,ifwrong,pro,0,Violence,0
116,18,Male,3,5,ifwrong,pro,0,Violence,0
97,42,Male,7,6,ifwrong,pro,0,Violence,0
158,26,Male,4,2,ifwrong,pro,0,Violence,0
159,21,Female,7,6,ifwrong,pro,0,Violence,0
36,23,Female,3,5,ifwrong,pro,0,Violence,0
87,21,Female,3,7,ifwrong,pro,0,Violence,0
63,30,Male,4,4,forland,pro,0,Violence,0
59,35,Female,4,8,amtv,pro,0,Violence,0
40,27,Female,5,6,amtv,pro,0,Violence,0
128,35,Female,8,6,amtv,pro,0,Violence,0
63,30,Male,4,4,amtv,pro,0,Violence,0
120,27,Female,7,5,amtv,pro,0,Violence,0
61,20,Male,7,8,mincult,pro,0,Violence,0
209,24,Female,6,5,homosex,pro,0,Violence,0
26,19,Male,3,4,libmil,pro,0,Violence,0
10,29,Female,8,5,libmil,pro,0,Violence,0
191,27,Female,3,5,libmil,pro,0,Violence,0
50,22,Male,7,4,premarsx,pro,0,Violence,0
16,18,Male,3,4,fehome,pro,0,Violence,0
114,37,Female,8,3,marlegit,pro,0,Violence,0
36,23,Female,3,5,abdefctw,pro,0,Violence,0
199,29,Male,2,7,abpoorw,pro,0,Violence,0
18,24,Female,4,5,ifwrong,pro,0,Violence,0
185,21,Male,3,0,ifwrong,pro,0,Violence,0
61,20,Male,7,8,ifwrong,pro,0,Violence,0
210,35,Female,8,7,ifwrong,pro,0,Violence,0
59,35,Female,4,8,ifwrong,pro,0,Violence,0
104,23,Male,3,4,ifwrong,pro,0,Violence,0
29,22,Male,3,4,ifwrong,pro,0,Violence,0
60,21,Female,3,4,ifwrong,pro,0,Violence,0
48,23,Female,3,7,wrldgovt,pro,0,Violence,0
32,21,Male,3,3,amownway,pro,0,Violence,0
120,27,Female,7,5,forland,pro,0,Violence,0
83,36,Male,7,8,amtv,pro,0,Violence,0
211,28,Male,4,3,amtv,pro,0,Violence,0
72,22,Male,6,7,abany,pro,1,Violence,1
211,28,Male,4,3,abany,pro,1,Violence,0
77,18,Male,3,5,abany,pro,1,Violence,1
25,22,Female,3,4,abany,pro,1,Violence,0
206,26,Male,4,2,abany,pro,1,Violence,0
99,24,Female,7,0,abany,pro,1,Violence,1
220,32,Male,4,0,abany,pro,1,Violence,0
22,42,Female,10,5,abany,pro,1,Violence,1
180,36,Male,7,2,abany,pro,1,Violence,0
90,25,Male,7,5,abany,pro,1,Violence,0
204,25,Female,8,5,abany,pro,1,Violence,0
10,29,Female,8,5,abany,pro,1,Violence,0
159,21,Female,7,6,abany,pro,1,Violence,1
160,31,Female,8,2,abany,pro,1,Violence,0
139,35,Female,7,5,abany,pro,1,Violence,0
40,27,Female,5,6,abany,pro,1,Violence,0
202,34,Male,8,1,abany,pro,1,Violence,0
94,31,Female,8,5,abany,pro,1,Violence,0
13,67,Male,10,2,abany,pro,1,Violence,0
63,30,Male,4,4,abany,pro,1,Violence,0
135,26,Female,7,2,abany,pro,1,Violence,1
50,22,Male,7,4,abany,pro,1,Violence,0
32,21,Male,3,3,abany,pro,1,Violence,0
71,24,Male,2,5,absingle,pro,1,Violence,0
174,23,Female,3,5,absingle,pro,1,Violence,1
77,18,Male,3,5,absingle,pro,1,Violence,0
89,25,Female,3,4,absingle,pro,1,Violence,0
99,24,Female,7,0,absingle,pro,1,Violence,1
1,27,Female,7,8,absingle,pro,1,Violence,0
67,25,Female,3,5,absingle,pro,1,Violence,1
26,19,Male,3,4,absingle,pro,1,Violence,0
223,26,Female,8,4,absingle,pro,1,Violence,0
10,29,Female,8,5,absingle,pro,1,Violence,0
159,21,Female,7,6,absingle,pro,1,Violence,0
82,26,Female,4,4,absingle,pro,1,Violence,0
184,32,Male,7,2,absingle,pro,1,Violence,1
13,67,Male,10,2,absingle,pro,1,Violence,0
63,30,Male,4,4,absingle,pro,1,Violence,0
221,51,Female,7,7,absingle,pro,1,Violence,0
45,32,Female,8,5,absingle,pro,1,Violence,0
142,25,Female,7,3,absingle,pro,1,Violence,0
135,26,Female,7,2,absingle,pro,1,Violence,1
168,20,Female,7,5,absingle,pro,1,Violence,0
51,23,Female,7,3,absingle,pro,1,Violence,0
167,30,Male,7,3,absingle,pro,1,Violence,0
70,23,Female,4,7,absingle,pro,1,Violence,1
218,23,Female,7,7,absingle,pro,1,Violence,0
178,18,Male,3,2,absingle,pro,1,Violence,0
123,27,Female,7,10,absingle,pro,1,Violence,0
106,28,Male,7,6,abpoor,pro,1,Violence,0
88,31,Female,3,6,abpoor,pro,1,Violence,1
206,26,Male,4,2,abpoor,pro,1,Violence,0
127,23,Female,3,6,abpoor,pro,1,Violence,0
223,26,Female,8,4,abpoor,pro,1,Violence,1
9,37,Female,7,2,abpoor,pro,1,Violence,0
10,29,Female,8,5,abpoor,pro,1,Violence,0
160,31,Female,8,2,abpoor,pro,1,Violence,0
132,26,Female,7,7,abpoor,pro,1,Violence,0
110,28,Female,3,6,abpoor,pro,1,Violence,0
47,35,Male,7,8,abpoor,pro,1,Violence,0
191,27,Female,3,5,abpoor,pro,1,Violence,0
143,21,Female,2,8,abpoor,pro,1,Violence,0
202,34,Male,8,1,abpoor,pro,1,Violence,0
94,31,Female,8,5,abpoor,pro,1,Violence,1
136,25,Male,3,8,abpoor,pro,1,Violence,0
45,32,Female,8,5,abpoor,pro,1,Violence,0
36,23,Female,3,5,abpoor,pro,1,Violence,0
135,26,Female,7,2,abpoor,pro,1,Violence,0
196,37,Male,7,8,abpoor,pro,1,Violence,0
153,28,Female,7,6,abpoor,pro,1,Violence,0
60,21,Female,3,4,abpoor,pro,1,Violence,0
27,25,Male,3,5,abpoor,pro,1,Violence,0
17,57,Female,7,8,abdefect,pro,1,Violence,0
83,36,Male,7,8,abdefect,pro,1,Violence,0
182,26,Male,7,2,abdefect,pro,1,Violence,0
164,33,Male,8,6,abdefect,pro,1,Violence,0
77,18,Male,3,5,abdefect,pro,1,Violence,0
25,22,Female,3,4,abdefect,pro,1,Violence,0
206,26,Male,4,2,abdefect,pro,1,Violence,0
99,24,Female,7,0,abdefect,pro,1,Violence,0
22,42,Female,10,5,abdefect,pro,1,Violence,1
210,35,Female,8,7,abdefect,pro,1,Violence,0
67,25,Female,3,5,abdefect,pro,1,Violence,1
26,19,Male,3,4,abdefect,pro,1,Violence,0
52,36,Female,8,5,abdefect,pro,1,Violence,1
111,27,Male,7,0,abdefect,pro,1,Violence,0
75,31,Female,7,3,abdefect,pro,1,Violence,0
159,21,Female,7,6,abdefect,pro,1,Violence,0
8,27,Female,7,4,abdefect,pro,1,Violence,0
40,27,Female,5,6,abdefect,pro,1,Violence,0
140,53,Female,8,4,abdefect,pro,1,Violence,0
202,34,Male,8,1,abdefect,pro,1,Violence,0
73,32,Female,2,4,abdefect,pro,1,Violence,0
221,51,Female,7,7,abdefect,pro,1,Violence,0
29,22,Male,3,4,abdefect,pro,1,Violence,0
142,25,Female,7,3,abdefect,pro,1,Violence,0
36,23,Female,3,5,abdefect,pro,1,Violence,1
135,26,Female,7,2,abdefect,pro,1,Violence,0
168,20,Female,7,5,abdefect,pro,1,Violence,1
179,35,Female,7,9,abdefect,pro,1,Violence,0
217,23,Female,4,3,abdefect,pro,1,Violence,0
153,28,Female,7,6,abdefect,pro,1,Violence,0
137,25,Female,7,6,abdefect,pro,1,Violence,1
70,23,Female,4,7,abdefect,pro,1,Violence,1
11,34,Female,7,2,abdefect,pro,1,Violence,0
5,18,Male,3,7,abdefect,pro,1,Violence,0
126,27,Female,8,2,abhlth,pro,1,Violence,0
118,25,Female,7,0,abhlth,pro,1,Violence,1
4,18,Male,3,5,abhlth,pro,1,Violence,1
25,22,Female,3,4,abhlth,pro,1,Violence,1
22,42,Female,10,5,abhlth,pro,1,Violence,1
62,24,Male,4,8,abhlth,pro,1,Violence,1
31,21,Female,4,7,abhlth,pro,1,Violence,1
127,23,Female,3,6,abhlth,pro,1,Violence,0
26,19,Male,3,4,abhlth,pro,1,Violence,1
204,25,Female,8,5,abhlth,pro,1,Violence,1
75,31,Female,7,3,abhlth,pro,1,Violence,1
159,21,Female,7,6,abhlth,pro,1,Violence,1
57,35,Female,10,0,abhlth,pro,1,Violence,0
94,31,Female,8,5,abhlth,pro,1,Violence,1
194,51,Female,4,4,abhlth,pro,1,Violence,0
36,23,Female,3,5,abhlth,pro,1,Violence,0
135,26,Female,7,2,abhlth,pro,1,Violence,1
120,27,Female,7,5,abhlth,pro,1,Violence,0
133,23,Female,3,4,abhlth,pro,1,Violence,1
50,22,Male,7,4,abhlth,pro,1,Violence,0
214,44,Female,8,0,abhlth,pro,1,Violence,0
70,23,Female,4,7,abhlth,pro,1,Violence,0
218,23,Female,7,7,abhlth,pro,1,Violence,0
32,21,Male,3,3,abhlth,pro,1,Violence,0
114,37,Female,8,3,abhlth,pro,1,Violence,0
17,57,Female,7,8,abrape,pro,1,Violence,1
164,33,Male,8,6,abrape,pro,1,Violence,0
25,22,Female,3,4,abrape,pro,1,Violence,0
1,27,Female,7,8,abrape,pro,1,Violence,1
210,35,Female,8,7,abrape,pro,1,Violence,0
145,22,Female,5,4,abrape,pro,1,Violence,0
31,21,Female,4,7,abrape,pro,1,Violence,0
201,23,Male,4,4,abrape,pro,1,Violence,0
127,23,Female,3,6,abrape,pro,1,Violence,0
26,19,Male,3,4,abrape,pro,1,Violence,0
204,25,Female,8,5,abrape,pro,1,Violence,0
9,37,Female,7,2,abrape,pro,1,Violence,1
2,20,Female,3,3,abrape,pro,1,Violence,0
54,30,Female,8,0,abrape,pro,1,Violence,0
10,29,Female,8,5,abrape,pro,1,Violence,1
159,21,Female,7,6,abrape,pro,1,Violence,1
160,31,Female,8,2,abrape,pro,1,Violence,0
91,31,Female,8,8,abrape,pro,1,Violence,0
173,28,Female,7,6,abrape,pro,1,Violence,0
110,28,Female,3,6,abrape,pro,1,Violence,0
47,35,Male,7,8,abrape,pro,1,Violence,1
202,34,Male,8,1,abrape,pro,1,Violence,1
94,31,Female,8,5,abrape,pro,1,Violence,0
45,32,Female,8,5,abrape,pro,1,Violence,0
74,19,Male,3,8,abrape,pro,1,Violence,0
33,23,Female,4,6,abrape,pro,1,Violence,0
215,29,Female,6,8,abrape,pro,1,Violence,0
135,26,Female,7,2,abrape,pro,1,Violence,0
179,35,Female,7,9,abrape,pro,1,Violence,1
49,29,Female,3,2,abrape,pro,1,Violence,0
68,20,Male,4,8,abrape,pro,1,Violence,0
60,21,Female,3,4,abrape,pro,1,Violence,0
197,21,Female,7,4,abrape,pro,1,Violence,1
114,37,Female,8,3,abrape,pro,1,Violence,0
80,18,Male,3,5,abrape,pro,1,Violence,0
44,26,Female,7,5,abrape,pro,1,Violence,0
5,18,Male,3,7,abrape,pro,1,Violence,0
165,21,Male,3,6,cappun,pro,1,Violence,1
88,31,Female,3,6,cappun,pro,1,Violence,0
2,20,Female,3,3,cappun,pro,1,Violence,0
63,30,Male,4,4,cappun,pro,1,Violence,0
79,25,Male,7,6,cappun,pro,1,Violence,0
29,22,Male,3,4,cappun,pro,1,Violence,0
33,23,Female,4,6,cappun,pro,1,Violence,0
168,20,Female,7,5,cappun,pro,1,Violence,1
137,25,Female,7,6,cappun,pro,1,Violence,1
44,26,Female,7,5,cappun,pro,1,Violence,1
101,25,Male,2,7,suicide1,pro,1,Violence,0
118,25,Female,7,0,suicide1,pro,1,Violence,0
83,36,Male,7,8,suicide1,pro,1,Violence,0
35,30,Male,8,6,suicide1,pro,1,Violence,0
206,26,Male,4,2,suicide1,pro,1,Violence,0
22,42,Female,10,5,suicide1,pro,1,Violence,1
210,35,Female,8,7,suicide1,pro,1,Violence,1
187,44,Male,6,5,suicide1,pro,1,Violence,1
67,25,Female,3,5,suicide1,pro,1,Violence,0
190,19,Male,4,3,suicide1,pro,1,Violence,0
26,19,Male,3,4,suicide1,pro,1,Violence,0
40,27,Female,5,6,suicide1,pro,1,Violence,0
82,26,Female,4,4,suicide1,pro,1,Violence,0
79,25,Male,7,6,suicide1,pro,1,Violence,0
33,23,Female,4,6,suicide1,pro,1,Violence,0
120,27,Female,7,5,suicide1,pro,1,Violence,0
196,37,Male,7,8,suicide1,pro,1,Violence,0
51,23,Female,7,3,suicide1,pro,1,Violence,0
28,25,Female,7,3,suicide1,pro,1,Violence,1
178,18,Male,3,2,suicide1,pro,1,Violence,0
174,23,Female,3,5,xmarsex,pro,1,Violence,1
164,33,Male,8,6,xmarsex,pro,1,Violence,0
99,24,Female,7,0,xmarsex,pro,1,Violence,0
150,20,Female,3,3,xmarsex,pro,1,Violence,0
31,21,Female,4,7,xmarsex,pro,1,Violence,0
97,42,Male,7,6,xmarsex,pro,1,Violence,0
112,27,Male,4,6,xmarsex,pro,1,Violence,0
193,21,Male,3,5,xmarsex,pro,1,Violence,0
59,35,Female,4,8,xmarsex,pro,1,Violence,0
15,22,Male,3,4,xmarsex,pro,1,Violence,0
8,27,Female,7,4,xmarsex,pro,1,Violence,0
37,26,Male,3,7,xmarsex,pro,1,Violence,0
194,51,Female,4,4,xmarsex,pro,1,Violence,0
48,23,Female,3,7,xmarsex,pro,1,Violence,0
95,22,Female,2,1,xmarsex,pro,1,Violence,1
45,32,Female,8,5,xmarsex,pro,1,Violence,0
79,25,Male,7,6,xmarsex,pro,1,Violence,0
93,26,Male,3,5,xmarsex,pro,1,Violence,1
135,26,Female,7,2,xmarsex,pro,1,Violence,0
172,31,Female,5,7,xmarsex,pro,1,Violence,0
214,44,Female,8,0,xmarsex,pro,1,Violence,0
197,21,Female,7,4,xmarsex,pro,1,Violence,0
205,21,Female,3,5,xmarsex,pro,1,Violence,0
27,25,Male,3,5,xmarsex,pro,1,Violence,0
165,21,Male,3,6,colhomo,pro,1,Violence,1
99,24,Female,7,0,colhomo,pro,1,Violence,0
210,35,Female,8,7,colhomo,pro,1,Violence,0
23,29,Female,3,4,colhomo,pro,1,Violence,0
2,20,Female,3,3,colhomo,pro,1,Violence,0
159,21,Female,7,6,colhomo,pro,1,Violence,1
156,33,Female,8,3,colhomo,pro,1,Violence,0
173,28,Female,7,6,colhomo,pro,1,Violence,0
202,34,Male,8,1,colhomo,pro,1,Violence,1
64,60,Female,8,5,colhomo,pro,1,Violence,0
194,51,Female,4,4,colhomo,pro,1,Violence,0
63,30,Male,4,4,colhomo,pro,1,Violence,0
79,25,Male,7,6,colhomo,pro,1,Violence,0
168,20,Female,7,5,colhomo,pro,1,Violence,0
179,35,Female,7,9,colhomo,pro,1,Violence,0
49,29,Female,3,2,colhomo,pro,1,Violence,0
46,29,Male,6,8,colhomo,pro,1,Violence,0
16,18,Male,3,4,colhomo,pro,1,Violence,0
50,22,Male,7,4,colhomo,pro,1,Violence,0
214,44,Female,8,0,colhomo,pro,1,Violence,0
114,37,Female,8,3,colhomo,pro,1,Violence,1
124,22,Female,3,9,colhomo,pro,1,Violence,0
119,27,Male,7,6,grass,pro,1,Violence,0
174,23,Female,3,5,grass,pro,1,Violence,1
131,24,Female,4,7,grass,pro,1,Violence,1
7,30,Female,7,4,grass,pro,1,Violence,0
15,22,Male,3,4,grass,pro,1,Violence,0
117,25,Female,7,6,grass,pro,1,Violence,0
45,32,Female,8,5,grass,pro,1,Violence,1
93,26,Male,3,5,grass,pro,1,Violence,1
28,25,Female,7,3,grass,pro,1,Violence,1
137,25,Female,7,6,grass,pro,1,Violence,1
114,37,Female,8,3,grass,pro,1,Violence,1
168,20,Female,7,5,spkmil,pro,1,Violence,1
71,24,Male,2,5,libmil,pro,1,Violence,1
90,25,Male,7,5,libmil,pro,1,Violence,1
79,25,Male,7,6,libmil,pro,1,Violence,0
68,20,Male,4,8,libmil,pro,1,Violence,0
122,38,Male,7,8,premarsx,pro,1,Violence,0
182,26,Male,7,2,obeylaw,pro,1,Violence,0
206,26,Male,4,2,obeylaw,pro,1,Violence,0
15,22,Male,3,4,obeylaw,pro,1,Violence,0
128,35,Female,8,6,obeylaw,pro,1,Violence,1
221,51,Female,7,7,obeylaw,pro,1,Violence,0
114,37,Female,8,3,obeylaw,pro,1,Violence,1
39,50,Female,10,8,marlegit,pro,1,Violence,0
61,20,Male,7,8,marlegit,pro,1,Violence,0
97,42,Male,7,6,marlegit,pro,1,Violence,0
37,26,Male,3,7,marlegit,pro,1,Violence,0
109,22,Female,3,2,marlegit,pro,1,Violence,0
182,26,Male,7,2,twoincs1,pro,1,Violence,0
99,24,Female,7,0,twoincs1,pro,1,Violence,0
22,42,Female,10,5,twoincs1,pro,1,Violence,0
90,25,Male,7,5,twoincs1,pro,1,Violence,0
200,28,Female,7,7,twoincs1,pro,1,Violence,0
15,22,Male,3,4,twoincs1,pro,1,Violence,0
47,35,Male,7,8,twoincs1,pro,1,Violence,0
29,22,Male,3,4,twoincs1,pro,1,Violence,0
169,18,Male,2,0,twoincs1,pro,1,Violence,0
133,23,Female,3,4,twoincs1,pro,1,Violence,0
151,34,Male,7,10,abdefctw,pro,1,Violence,0
22,42,Female,10,5,abpoorw,pro,1,Violence,1
173,28,Female,7,6,abpoorw,pro,1,Violence,0
63,30,Male,4,4,abpoorw,pro,1,Violence,0
36,23,Female,3,5,abpoorw,pro,1,Violence,0
70,23,Female,4,7,ifwrong,pro,1,Violence,0
181,20,Female,3,6,ifwrong,pro,1,Violence,0
75,31,Female,7,3,wrldgovt,pro,1,Violence,1
202,34,Male,8,1,wrldgovt,pro,1,Violence,1
221,51,Female,7,7,wrldgovt,pro,1,Violence,1
6,27,Male,7,6,wrldgovt,pro,1,Violence,1
217,23,Female,4,3,wrldgovt,pro,1,Violence,1
176,22,Female,3,3,amownway,pro,1,Violence,1
2,20,Female,3,3,amownway,pro,1,Violence,1
8,27,Female,7,4,amownway,pro,1,Violence,1
91,31,Female,8,8,amownway,pro,1,Violence,0
94,31,Female,8,5,amownway,pro,1,Violence,1
179,35,Female,7,9,amownway,pro,1,Violence,0
70,23,Female,4,7,amownway,pro,1,Violence,1
33,23,Female,4,6,forland,pro,1,Violence,0
50,22,Male,7,4,forland,pro,1,Violence,0
197,21,Female,7,4,forland,pro,1,Violence,0
75,31,Female,7,3,amtv,pro,1,Violence,0
63,30,Male,4,4,mincult,pro,1,Violence,0
222,24,Male,3,7,mincult,pro,1,Violence,0
33,23,Female,4,6,mincult,pro,1,Violence,0
120,27,Female,7,5,mincult,pro,1,Violence,0
168,20,Female,7,5,mincult,pro,1,Violence,0
130,49,Male,7,4,mincult,pro,1,Violence,0
181,20,Female,3,6,mincult,pro,1,Violence,0
80,18,Male,3,5,mincult,pro,1,Violence,0
27,25,Male,3,5,mincult,pro,1,Violence,0
37,26,Male,3,7,abany,pro,1,Violence,0
177,34,Male,4,8,abany,pro,1,Violence,0
203,29,Male,7,3,abany,pro,1,Violence,1
69,19,Male,3,8,absingle,pro,1,Violence,0
68,20,Male,4,8,abdefect,pro,1,Violence,1
41,24,Male,7,8,abhlth,pro,1,Violence,1
149,24,Male,3,7,abrape,pro,1,Violence,0
9,37,Female,7,2,cappun,pro,1,Violence,1
146,26,Male,7,5,cappun,pro,1,Violence,1
200,28,Female,7,7,cappun,pro,1,Violence,0
68,20,Male,4,8,suicide1,pro,1,Violence,0
17,57,Female,7,8,xmarsex,pro,1,Violence,0
